repository_id,repository_name,repository_link,owner_id,owner_name,owner_type,description,stars,fork_count,language,created_at,updated_at,watchers_count,snapshot_date,open_issues_count,archived,fork,topics
1273138090,Unlimited-OCR,https://github.com/baidu/Unlimited-OCR,13245940,baidu,Organization,Unlimited OCR Works: Welcome the Era of One-shot Long-horizon Parsing.,14125,1189,Python,2026-06-18T08:40:15Z,2026-07-13T07:29:48Z,14125,2026-07-13,54,False,False,[]
1277477208,openwiki,https://github.com/langchain-ai/openwiki,126733545,langchain-ai,Organization,OpenWiki is a CLI that writes and maintains agent documentation for your codebase.,10810,740,TypeScript,2026-06-22T23:48:26Z,2026-07-13T07:27:24Z,10810,2026-07-13,113,False,False,[]
1286080397,colibri,https://github.com/JustVugg/colibri,13022503,JustVugg,User,"Run GLM-5.2 (744B MoE) on a 25GB-RAM consumer machine — pure C, zero deps, experts streamed from disk. Tiny engine, immense model. 🐦",7345,601,C,2026-07-01T12:27:49Z,2026-07-13T07:30:34Z,7345,2026-07-13,41,False,False,[]
1281315781,DeepSpec,https://github.com/deepseek-ai/DeepSpec,148330874,deepseek-ai,Organization,DeepSpec: a full-stack codebase for training and evaluating speculative decoding algorithms,6599,592,Python,2026-06-26T12:36:05Z,2026-07-13T07:29:51Z,6599,2026-07-13,46,False,False,[]
1288952336,X4G,https://github.com/x4gKing/X4G,298382259,x4gKing,User,,4882,9188,Python,2026-07-04T06:43:51Z,2026-07-13T07:15:58Z,4882,2026-07-13,15,False,False,[]
1287460663,T3MP3ST,https://github.com/elder-plinius/T3MP3ST,133052465,elder-plinius,User,autonomous red teaming platform; multi-agent offensive-security meta-harness,4564,969,TypeScript,2026-07-02T17:53:55Z,2026-07-13T07:22:34Z,4564,2026-07-13,45,False,False,"[""agents"", ""ai"", ""multi-agent"", ""offensive-security"", ""redteam""]"
1273536446,Cowart,https://github.com/zhongerxin/Cowart,8215057,zhongerxin,User,,4468,342,JavaScript,2026-06-18T16:08:30Z,2026-07-13T07:30:37Z,4468,2026-07-13,9,False,False,[]
1278830624,wloc,https://github.com/Yu9191/wloc,132221547,Yu9191,User,修改 Apple 网络定位（gs-loc）返回坐标 · 支持 Surge / Quantumult X / Loon / Stash · 快捷指令一键设置/恢复定位,4295,778,JavaScript,2026-06-24T06:15:30Z,2026-07-13T07:29:32Z,4295,2026-07-13,34,False,False,[]
1277675818,exploitarium,https://github.com/bikini/exploitarium,63224111,bikini,User,"A single archive of public exploit PoCs and vulnerability research writeups. At the time I post these, none have been reported. Feel free to report them yourself and take credit for the CVE if handed out lulz. Please do not abuse these. I do this so to allure people into the field, and I've always found this is the most efficient way.",3887,1116,Python,2026-06-23T05:14:11Z,2026-07-13T06:02:05Z,3887,2026-07-13,6,False,False,[]
1280278993,torlink,https://github.com/baairon/torlink,97924486,baairon,User,"A sleek, zero-setup torrent finder and downloader that lives right in your terminal.",3518,234,TypeScript,2026-06-25T12:37:15Z,2026-07-13T07:25:03Z,3518,2026-07-13,3,False,False,"[""crossplatform"", ""downloader"", ""magnet-links"", ""p2p"", ""torrent"", ""torrent-client"", ""zero-configuration""]"
1271113810,eve,https://github.com/vercel/eve,14985020,vercel,Organization,The Framework for Building Agents,3456,295,TypeScript,2026-06-16T10:51:20Z,2026-07-13T06:28:11Z,3456,2026-07-13,252,False,False,"[""agent"", ""framework"", ""harness"", ""javascript"", ""markdown"", ""sandbox"", ""typescript"", ""vercel"", ""workflows""]"
1269395331,devspace,https://github.com/Waishnav/devspace,86405648,Waishnav,User,Turn ChatGPT into Codex! OR Turn Claude Web into Claude Code!,3183,336,TypeScript,2026-06-14T16:57:27Z,2026-07-13T06:47:49Z,3183,2026-07-13,18,False,False,[]
1277578741,codex-orange-book,https://github.com/bozhouDev/codex-orange-book,259759010,bozhouDev,User,Codex 橙皮书：从安装到实战案例的全链路 Codex 使用指南（非官方开源，含可下载 PDF）,2805,277,HTML,2026-06-23T02:36:54Z,2026-07-13T07:00:33Z,2805,2026-07-13,6,False,False,[]
1293375068,os-taxonomy,https://github.com/withmarbleapp/os-taxonomy,233045934,withmarbleapp,Organization,,2790,505,JavaScript,2026-07-08T09:27:48Z,2026-07-13T07:29:39Z,2790,2026-07-13,12,False,False,[]
1269156190,kage,https://github.com/tamnd/kage,1218621,tamnd,User,"Shadow any website for offline viewing, with the JavaScript stripped out",2742,105,Go,2026-06-14T11:21:55Z,2026-07-13T05:17:09Z,2742,2026-07-13,11,False,False,[]
1273427276,security-audit-skill,https://github.com/cloudflare/security-audit-skill,314135,cloudflare,Organization,"A coding-agent skill for multi-phase security audits with independently verified, machine-readable findings",2456,182,JavaScript,2026-06-18T14:08:44Z,2026-07-13T07:02:57Z,2456,2026-07-13,2,False,False,[]
1279159149,skills,https://github.com/davidondrej/skills,131768515,davidondrej,User,access to david ondrej's personal agent skills,2429,289,Shell,2026-06-24T12:32:04Z,2026-07-13T06:59:32Z,2429,2026-07-13,2,False,False,[]
1288402762,openscience,https://github.com/synthetic-sciences/openscience,220546587,synthetic-sciences,Organization,The open-source AI workbench for scientific research,2301,326,TypeScript,2026-07-03T15:06:45Z,2026-07-13T07:14:07Z,2301,2026-07-13,15,False,False,"[""agent"", ""ai"", ""ai-agent"", ""bun"", ""cli"", ""co-scientist"", ""llm"", ""ml"", ""ml-engineering"", ""open-source"", ""research"", ""research-tools"", ""science"", ""scientific-computing"", ""typescript""]"
1273015953,tickflow-stock-panel,https://github.com/shy3130/tickflow-stock-panel,6329373,shy3130,User,"自托管、零运维的 A 股「选股 + 监控 + 回测」量化工作台 | 基于 TickFlow 数据源  | LLM能力驱使策略定制+个股分析+复盘 | 自由接入第三方数据源与个性化扩展数据 | 个人开源 ,非TickFlow官方项目",2061,437,TypeScript,2026-06-18T06:18:29Z,2026-07-13T06:38:41Z,2061,2026-07-13,8,False,False,"[""a-stock"", ""ai-agent"", ""aigc"", ""backtesting"", ""daily"", ""duckdb"", ""fastapi"", ""llm"", ""polars"", ""quant"", ""quantitative-finance"", ""quantitative-trading"", ""react"", ""screener"", ""self-hosted"", ""stock"", ""stock-analysis"", ""tdx"", ""tickflow""]"
1285705904,gzh-design-skill,https://github.com/isjiamu/gzh-design-skill,30619280,isjiamu,User,把 Markdown 一键排成可直接粘进公众号编辑器的精致 HTML —— 6 套精选主题 + 主题生成器 + 双关卡校验。An AI-agent skill that turns Markdown into paste-ready WeChat article HTML.,2024,228,HTML,2026-07-01T04:28:03Z,2026-07-13T07:25:10Z,2024,2026-07-13,6,False,False,"[""agent-skill"", ""ai-agent"", ""claude-code"", ""codex"", ""cursor"", ""gongzhonghao"", ""html"", ""markdown"", ""rich-text"", ""skill"", ""typesetting"", ""wechat"", ""weixin""]"
1278629344,gitfut,https://github.com/Younesfdj/gitfut,113609638,Younesfdj,User,"Your GitHub stats, turned into a World-Cup-style player card",2014,96,TypeScript,2026-06-24T01:17:51Z,2026-07-13T07:15:09Z,2014,2026-07-13,18,False,False,"[""fifa-19"", ""fut-card"", ""github-stats-card"", ""world-cup-2026""]"
1282768734,CS-Fundamentals,https://github.com/Krishnagangwal/CS-Fundamentals,175389609,Krishnagangwal,User,"Curated CS fundamentals for placement prep: DSA,Computer Networks, DBMS & SQL, OOPs, Operating Systems, System Design & Software Engineering",2010,198,Unknown,2026-06-28T07:08:15Z,2026-07-13T07:29:27Z,2010,2026-07-13,3,False,False,[]
1284981522,ios-location-spoofer,https://github.com/mekos2772/ios-location-spoofer,119464194,mekos2772,User,Standalone iOS app to spoof GPS location without jailbreak. Includes Shadowrocket/Surge/Loon/QX/Stash module.,1953,293,JavaScript,2026-06-30T11:20:30Z,2026-07-13T07:30:33Z,1953,2026-07-13,11,False,False,[]
1287845516,investing-for-beginners,https://github.com/xuchonglang/investing-for-beginners,34959353,xuchonglang,User,小隐寺投资百科官方公开索引：美股、期权与加密货币知识框架,1862,116,Unknown,2026-07-03T03:56:00Z,2026-07-13T07:19:51Z,1862,2026-07-13,0,False,False,"[""chinese"", ""cryptocurrency"", ""investing"", ""options"", ""xiaoyinsi""]"
1291168761,knockoff,https://github.com/Shpigford/knockoff,35243,Shpigford,User,"Chrome extension that filters pseudo-brand junk out of Amazon. Buy from real, established brands.",1831,59,JavaScript,2026-07-06T15:06:06Z,2026-07-13T07:18:04Z,1831,2026-07-13,7,False,False,"[""amazon"", ""browser-extension"", ""chrome-extension""]"
1282902275,Codex-5.5-codex-instruct-5.5,https://github.com/yynxxxxx/Codex-5.5-codex-instruct-5.5,139136586,yynxxxxx,User,,1796,467,Python,2026-06-28T10:24:42Z,2026-07-13T06:56:46Z,1796,2026-07-13,1,False,False,[]
1283907968,open-connector,https://github.com/oomol-lab/open-connector,146153906,oomol-lab,Organization,"Open-source auth gateway connecting 1000+ SaaS providers to AI agents through SDK, CLI, MCP, HTTP, and OpenAPI.",1777,113,TypeScript,2026-06-29T10:49:36Z,2026-07-13T07:24:41Z,1777,2026-07-13,3,False,False,"[""agent-tools"", ""ai-agents"", ""api-gateway"", ""automation"", ""cli"", ""cloudflare-workers"", ""connectors"", ""integration-platform"", ""mcp"", ""model-context-protocol"", ""oauth"", ""oomol"", ""openapi"", ""openconnector"", ""saas-integrations"", ""sdk"", ""self-hosted"", ""typescript""]"
1271618207,tabfm,https://github.com/google-research/tabfm,43830688,google-research,Organization,,1708,163,Python,2026-06-16T21:06:19Z,2026-07-13T07:15:21Z,1708,2026-07-13,23,False,False,[]
1284959612,claude-real-video,https://github.com/HUANGCHIHHUNGLeo/claude-real-video,207666334,HUANGCHIHHUNGLeo,User,"Let Claude (or any LLM) actually watch a video — scene-aware, deduplicated frames + transcript, from a URL or local file. Runs locally, MIT.",1570,120,Python,2026-06-30T10:55:02Z,2026-07-13T07:19:07Z,1570,2026-07-13,0,False,False,[]
1275806147,Ornith-1,https://github.com/deepreinforce-ai/Ornith-1,221260191,deepreinforce-ai,Organization,,1501,145,Unknown,2026-06-21T06:43:42Z,2026-07-13T07:10:18Z,1501,2026-07-13,15,False,False,[]
1290120400,riddle,https://github.com/MaximeRivest/riddle,10967951,MaximeRivest,User,"The diary of Tom Riddle for the reMarkable Paper Pro — write with your pen, the page drinks your ink and answers in a flowing hand",1487,128,Rust,2026-07-05T15:48:08Z,2026-07-13T07:22:56Z,1487,2026-07-13,18,False,False,"[""appload"", ""eink"", ""quill"", ""remagic-app"", ""remarkable-customization"", ""remarkable-paper-pro""]"
1288835164,Generals-Mac-iOS-iPad,https://github.com/ammaarreshi/Generals-Mac-iOS-iPad,159876365,ammaarreshi,User,"Command & Conquer Generals: Zero Hour running natively on macOS, iPhone & iPad — real engine (EA GPL v3 source, via GeneralsX), DXVK/MoltenVK renderer, RTS touch controls. No game assets included.",1433,119,C++,2026-07-04T02:59:39Z,2026-07-13T07:18:48Z,1433,2026-07-13,14,False,False,"[""apple-silicon"", ""command-and-conquer"", ""dxvk"", ""game-port"", ""generals-zero-hour"", ""ios"", ""ipad"", ""macos"", ""moltenvk"", ""open-source-game"", ""rts"", ""sdl3""]"
1291501023,scroll-world,https://github.com/oso95/scroll-world,86410452,oso95,User,A skill that turn any brand into a scrollable 3D world,1392,189,JavaScript,2026-07-06T21:28:58Z,2026-07-13T07:23:38Z,1392,2026-07-13,1,False,False,[]
1288292418,local-llm,https://github.com/jamesob/local-llm,73197,jamesob,User,Everything I know about running LLMs locally,1378,82,Shell,2026-07-03T13:06:03Z,2026-07-13T06:57:34Z,1378,2026-07-13,2,False,False,[]
1279435409,shepherd,https://github.com/shepherd-agents/shepherd,296595227,shepherd-agents,Organization,"A runtime substrate that turns an agent's execution into a reversible, Git-like trace, so meta-agents can observe, fork, replay, and revert any run. Couples agent and environments in a copy-on-write fork ~5x faster than docker commit, with ~95% KV-cache reuse on replay. Framework built for meta-agents to supervise, optimize, and train other agents",1375,97,Python,2026-06-24T17:26:46Z,2026-07-13T07:04:29Z,1375,2026-07-13,7,False,False,"[""mcts-rl"", ""meta-agents"", ""meta-optimization"", ""runtime-supervision"", ""tree-rl"", ""workflow-automation""]"
1274547830,agent-apprenticeship,https://github.com/Forsy-AI/agent-apprenticeship,273874842,Forsy-AI,Organization,"The living ecosystem where AI agents complete tasks through workflow loops, improve through iterative execution, are evaluated by mentor agents or humans in the loop, and turn completed work into reusable work experience and data to improve future agents.",1315,55,Python,2026-06-19T16:19:37Z,2026-07-13T06:55:41Z,1315,2026-07-13,0,False,False,"[""agent-apprenticeship"", ""agent-economy"", ""agent-experience"", ""agent-learning"", ""agent-traces"", ""agentic-ai"", ""ai-agents"", ""autonomous-agents"", ""claude-code"", ""codex"", ""cursor"", ""ecosystem-learning"", ""hermes-agent"", ""loop-engineering"", ""openclaw"", ""opencode"", ""post-training"", ""real-world-tasks"", ""reinforcement-learning"", ""training-signals""]"
1271627791,codexpro,https://github.com/rebel0789/codexpro,126284057,rebel0789,User,Use ChatGPT Developer Mode as a local coding agent for your repo through MCP.,1285,118,JavaScript,2026-06-16T21:22:43Z,2026-07-13T07:26:40Z,1285,2026-07-13,6,False,False,"[""apps-sdk"", ""chatgpt"", ""cloudflare-tunnel"", ""codex"", ""local-development"", ""mcp"", ""ngrok""]"
1274950277,zhengxi-views,https://github.com/lyra81604/zhengxi-views,235843849,lyra81604,User,可溯源的郑希(易方达基金经理)投研 Agent Skill——基于他全部公开观点原文 + 有原话佐证的投资方法 + 全市场基金真实数据，能溯源问答、按他框架给基金打分，绝不杜撰。⚠️仅研究学习辅助，不构成投资建议‼️website是郑希主页！,1257,137,Python,2026-06-20T04:27:07Z,2026-07-13T02:46:32Z,1257,2026-07-13,0,False,False,"[""agent-skill"", ""chinese-funds"", ""funds"", ""investing""]"
1287583035,jacobian-lens,https://github.com/anthropics/jacobian-lens,76263028,anthropics,Organization,Companion code for the global workspace interpretability paper,1232,181,Python,2026-07-02T20:30:04Z,2026-07-13T07:27:29Z,1232,2026-07-13,3,False,False,[]
1270272670,AutoCVE,https://github.com/larlarua/AutoCVE,90000267,larlarua,User,"Agent-driven automated CVE discovery platform for source code auditing, vulnerability verification, and report generation.",1219,80,Python,2026-06-15T14:50:47Z,2026-07-13T06:53:52Z,1219,2026-07-13,14,False,False,"[""agent"", ""ai-security"", ""code-audit"", ""cve"", ""fastapi"", ""llm-agent"", ""multi-agent"", ""penetration-testing"", ""react"", ""security-audit"", ""security-tools"", ""source-code-analysis"", ""vulnerability-detection"", ""vulnerability-research""]"
1278926400,opentag,https://github.com/amplifthq/opentag,213004904,amplifthq,Organization,"Open-source @agent mentions for Slack and GitHub. OpenTag routes tagged requests to Codex, Claude Code, then returns results in thread.",1189,66,TypeScript,2026-06-24T08:05:12Z,2026-07-13T06:45:33Z,1189,2026-07-13,4,False,False,"[""agent-skills"", ""ai-agents"", ""claude"", ""codex"", ""github"", ""slack""]"
1278676835,CyberPPT,https://github.com/crazyykhllc-bit/CyberPPT,229693705,crazyykhllc-bit,User,一个用于生成高密度、可编辑、咨询风格 PowerPoint 的 Codex Skill，支持 SCR 叙事、风格确认和 PPTX 质量检查。,1182,122,Python,2026-06-24T02:32:21Z,2026-07-13T07:28:59Z,1182,2026-07-13,5,False,False,[]
1275767680,zeus,https://github.com/IR-NETLIFY/zeus,281800807,IR-NETLIFY,User,⚡️ پنل کلودفلر زئوس (Zeus Panel) https://t.me/ZEUS_PANEL_BOT,1160,181,JavaScript,2026-06-21T05:35:21Z,2026-07-13T07:19:03Z,1160,2026-07-13,0,False,False,[]
1274399536,Windows-Copilot-API,https://github.com/sums001/Windows-Copilot-API,44167398,sums001,User,Reverse engineered Windows Copilot into an OpenAI-compatible API. Access GPT-4 and GPT-5 models through a simple REST interface without API keys or billing.,1112,369,Python,2026-06-19T13:24:44Z,2026-07-13T04:01:29Z,1112,2026-07-13,3,False,False,"[""ai"", ""ai-agents"", ""api"", ""copilot"", ""llm"", ""microsoft-copilot"", ""openai""]"
1269378868,wenyi,https://github.com/BigDawnGhost/wenyi,176556048,BigDawnGhost,User,将被语言阻隔的作品，带到读者的语言中。Bringing literature into your language.,1105,116,Python,2026-06-14T16:33:47Z,2026-07-13T07:13:15Z,1105,2026-07-13,2,False,False,"[""novel"", ""python"", ""translation-tool""]"
1274697585,cnfast,https://github.com/aidenybai/cnfast,38025074,aidenybai,User,Fast drop in replacement for `cn`,1101,11,TypeScript,2026-06-19T19:46:29Z,2026-07-12T19:56:35Z,1101,2026-07-13,9,False,False,"[""clsx"", ""cn"", ""tailwindcss""]"
1279312441,spacewasm,https://github.com/nasa/spacewasm,848102,nasa,Organization,A flight-compliant WebAssembly interpreter.,1074,26,Rust,2026-06-24T15:11:27Z,2026-07-13T07:28:41Z,1074,2026-07-13,12,False,False,"[""flight-software"", ""webassembly""]"
